"","data_id","iso","event_id_cnty","event_id_no_cnty","day","month","year","time_precision","event_type","sub_event_type","actor1","inter1","actor2","assoc_actor_2","inter2","interaction","region","country","admin1","admin2","admin3","location","latitude","longitude","geo_precision","source","source_scale","notes","fatalities","timestamp","iso3","event_code_per_group","action_group","date","climate","climate_protest"
"1382",7751418,826,"GBR2490",2490,6,3,2021,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Surrey","Woking","Woking",51.3184,-0.5573,1,"Surrey Advertiser","Subnational","On 6 March 2021, members of Extinction Rebellion gathered in Woking to protest against the felling a corpse of mature trees in the town to make way for a development. Protesters wore bio-hazard suits and tied tape with the words 'climate crime scene' displayed. [size=no report]",0,1618489046,"GBR",1,"Extinction Rebellion","2021-03-06","Y","Y"
"1383",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1384",7739201,826,"GBR2482",2482,5,3,2021,2,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","Scotland","Stirling","Stirling","Stirling",56.1181,-3.936,1,"Scottish Daily Record","Subnational","Around 5 March 2021 (as reported), Extinction Rebellion activists carrying placards protested in Stirling, calling on local authorities to divest their pension funds from fossil fuel companies. [size=no report]",0,1618489055,"GBR",1,"Extinction Rebellion","2021-03-05","Y","Y"
"1385",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1386",7726569,826,"GBR2468",2468,26,2,2021,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Greater London","Wandsworth","London - Wandsworth",51.4567,-0.191,1,"MyLondon","Subnational","On 26 February 2021, 3 activists protested on a 100-year-old tree with a sign in York Gardens, London - Wandsworth against plans to cut it down to make way for electric cables for a new housing development. Extinction Rebellion and Green Party had been supporting the protesters. [size=3]",0,1618489418,"GBR",1,"Extinction Rebellion","2021-02-26","Y","Y"
"1387",7739219,826,"GBR2484",2484,26,2,2021,1,"Protests","Protest with intervention","Protesters (United Kingdom)",6,"Police Forces of the United Kingdom (2010-)","",1,16,"Europe","United Kingdom","England","Greater London","Camden","London - Camden",51.529,-0.1255,1,"The Courier","National","On 26 February 2021, the final protester belonging to the group HS2 Rebellion (part of Extinction Rebellion) activists was taken into police custody after voluntarily leaving tunnels dug by the activists under Euston Square Gardens in London - Camden. Activists had been occupying the tunnel network as part of a protest against the high-speed train railway project, HS2. [size=no report]",0,1618489388,"GBR",1,"Extinction Rebellion","2021-02-26","Y","Y"
"1388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1389",7726687,826,"GBR2476",2476,25,2,2021,1,"Protests","Protest with intervention","Protesters (United Kingdom)",6,"Police Forces of the United Kingdom (2010-)","",1,16,"Europe","United Kingdom","England","Greater London","Camden","London - Camden",51.529,-0.1255,1,"The Argus","National","On 25 February 2021, three out of a group of four HS2 Rebellion (part of Extinction Rebellion) activists were arrested after voluntarily leaving tunnels dug by the activists under Euston Square Gardens in London - Camden. Activists had been occupying the tunnel network since January 26 as part of a protest against the high-speed train railway project, HS2. It was reported that the last activist in tunnels was removed on the next day. [size=4]",0,1618489441,"GBR",1,"Extinction Rebellion","2021-02-25","Y","Y"
"1390",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1391",7726686,826,"GBR2474",2474,22,2,2021,1,"Protests","Protest with intervention","Protesters (United Kingdom)",6,"Police Forces of the United Kingdom (2010-)","",1,16,"Europe","United Kingdom","England","Greater London","Camden","London - Camden",51.529,-0.1255,1,"The Argus","National","On 22 February 2021, the fifth protester of what is thought to be a group of 6 belonging to the group HS2 Rebellion (part of Extinction Rebellion) activists was taken into police custody after voluntarily leaving tunnels dug by the activists under Euston Square Gardens in London - Camden. Activists had been occupying the tunnel network as part of a protest against the high-speed train railway project, HS2. [size=no report]",0,1618489580,"GBR",1,"Extinction Rebellion","2021-02-22","Y","Y"
"1392",7726718,826,"GBR2466",2466,22,2,2021,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Bath and North East Somerset","Bath and North East Somerset","Bath",51.3816,-2.3608,1,"Western Daily Press","National","On 22 February 2021, Extinction Rebellion activists staged a protest in Bath against the large-scale infrastructure project known as 'HS2'. Activists unfurled a bright pink banner that read 'NHS not HS2', suggesting public funds would be better spent on improving the national health service rather than HS2. [size=no report]",0,1618489588,"GBR",1,"Extinction Rebellion","2021-02-22","Y","Y"
"1393",7726719,826,"GBR2467",2467,22,2,2021,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Wiltshire","Wiltshire","Bradford on Avon",51.3467,-2.2504,1,"Western Daily Press","National","On 22 February 2021, Extinction Rebellion activists staged a protest in Bradford on Avon against the large-scale infrastructure project known as 'HS2'. Activists unfurled a bright pink banner that read 'NHS not HS2', suggesting public funds would be better spent on improving the national health service rather than HS2. [size=no report]",0,1618489588,"GBR",1,"Extinction Rebellion","2021-02-22","Y","Y"
"1394",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1395",7715033,826,"GBR2461",2461,17,2,2021,1,"Protests","Protest with intervention","Protesters (United Kingdom)",6,"Police Forces of the United Kingdom (2010-)","",1,16,"Europe","United Kingdom","England","Greater London","Camden","London - Camden",51.529,-0.1255,1,"Independent (United Kingdom)","National","On 17 February 2021, one of the six HS2 Rebellion activists (part of Extinction Rebellion) was arrested after voluntarily leaving tunnels dug by the activists under Euston Square Gardens in London - Camden. Activists had been occupying the tunnel network since 26 January as part of a protest against the high-speed train railway project, HS2. [size=6]",0,1618489836,"GBR",1,"Extinction Rebellion","2021-02-17","Y","Y"
"1396",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1397",7715255,826,"GBR2458",2458,14,2,2021,1,"Protests","Protest with intervention","Protesters (United Kingdom)",6,"Police Forces of the United Kingdom (2010-)","",1,16,"Europe","United Kingdom","England","Greater London","Camden","London - Camden",51.529,-0.1255,1,"South Wales Argus","National","On 14 February 2021, a protester belonging to the group HS2 Rebellion activists (part of Extinction Rebellion) was taken into police custody after voluntarily leaving tunnels dug by the activists under Euston Square Gardens in London - Camden. Activists had been occupying the tunnel network as part of a protest against the high-speed train railway project, HS2. [size=no report]",0,1618490545,"GBR",1,"Extinction Rebellion","2021-02-14","Y","Y"
"1398",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1399",7693308,826,"GBR2455",2455,9,2,2021,1,"Protests","Protest with intervention","Protesters (United Kingdom)",6,"Police Forces of the United Kingdom (2010-)","",1,16,"Europe","United Kingdom","England","Greater London","Islington","London - Islington",51.5416,-0.1022,1,"The Argus","National","On 9 February 2021, police and bailiffs began to evict climate activists associated with Extinction Rebellion from a tunnel secretly dug by them at Highbury Corner in London - Islington. Activists had been occupying the tunnel for almost four months as part of a protest against plans by Islington Council to cut down mature trees to make way for new housing. Protesters remained underground after the police intervention. [size=no report]",0,1618490852,"GBR",1,"Extinction Rebellion","2021-02-09","Y","Y"
"1400",7692880,826,"GBR2454",2454,6,2,2021,1,"Protests","Protest with intervention","Protesters (United Kingdom)",6,"Police Forces of the United Kingdom (2010-)","",1,16,"Europe","United Kingdom","England","Greater London","Camden","London - Camden",51.529,-0.1255,1,"Twitter; Independent (United Kingdom)","New media-National","On 6 February 2021, one of the at least six HS2 Rebellion (part of Extinction Rebellion) activists was arrested after voluntarily leaving tunnels dug by the activists under Euston Square Gardens in London - Camden. Activists had been occupying the tunnel network as part of a protest against the high-speed train railway project, HS2. Outside police barricades nearby supporters and other activists held a vigil for the protester who was arrested. [size=at least 6]",0,1618490985,"GBR",1,"Extinction Rebellion","2021-02-06","Y","Y"
"1401",7666607,826,"GBR2451",2451,5,2,2021,1,"Protests","Protest with intervention","Protesters (United Kingdom)",6,"Police Forces of the United Kingdom (2010-)","",1,16,"Europe","United Kingdom","England","Greater London","Camden","London - Camden",51.529,-0.1255,1,"The Courier","National","On 5 February 2021, one of the at least six HS2 Rebellion (part of Extinction Rebellion) activists was arrested after voluntarily leaving tunnels dug by the activists under Euston Square Gardens in London - Camden. The group had spent more than a week in the tunnel as part of the protest against the construction of a high-speed railway, known as HS2. [size=at least 6]",0,1618491086,"GBR",1,"Extinction Rebellion","2021-02-05","Y","Y"
"1402",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1403",7666581,826,"GBR2450",2450,4,2,2021,1,"Protests","Protest with intervention","Protesters (United Kingdom)",6,"Police Forces of the United Kingdom (2010-)","",1,16,"Europe","United Kingdom","England","Greater London","Camden","London - Camden",51.529,-0.1255,1,"Scottish Sun","National","On 4 February 2021, bailiffs tried to evict one of the at least nine HS2 Rebellion (part of Extinction Rebellion) activists from underground tunnels dug by the activists under Euston Square Gardens in London - Camden. After 14 hours of efforts, bailiffs failed to remove the activist as he chained himself in the tunnel. The group had spent nine days in the tunnel as part of the protest against the construction of a high-speed railway, known as HS2. [size=at least 9]",0,1618491136,"GBR",1,"Extinction Rebellion","2021-02-04","Y","Y"
"1404",7666079,826,"GBR2443",2443,2,2,2021,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Greater London","Camden","London - Camden",51.529,-0.1255,1,"Daily Express (UK)","National","On 2 February 2021, four members of Extinction Rebellion scaled the HS2 headquarters in Eversholt Street in London - Camden. They held up a banner which read 'Essential work should heal not harm' protesting against the construction of a high-speed railway, known as HS2. [size=4]",0,1618491220,"GBR",1,"Extinction Rebellion","2021-02-02","Y","Y"
"1405",7666604,826,"GBR2444",2444,31,1,2021,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Brighton and Hove","Brighton and Hove","Brighton",50.8227,-0.1388,1,"The Argus","National","On 31 January 2021, human rights activists held a protest in Brighton over conditions at former army barracks in Kent and Pembrokeshire that are being used to house asylum seekers whose cases are being processed. Protesters criticized Home Secretary Priti Patel for what they perceive as mistreatment of asylum seekers at the facilities. Members of Calais Action and Extinction Rebellion were in attendance. [size=no report]",0,1618491302,"GBR",1,"Extinction Rebellion","2021-01-31","Y","Y"
"1406",7590812,826,"GBR2435",2435,28,1,2021,1,"Protests","Protest with intervention","Protesters (United Kingdom)",6,"Police Forces of the United Kingdom (2010-)","",1,16,"Europe","United Kingdom","England","Greater London","Camden","London - Camden",51.529,-0.1255,1,"The Argus; Independent (United Kingdom)","National","On 28 January 2021, police and enforcement agents continued the second day of eviction to remove HS2 Rebellion (part of Extinction Rebellion) activists from the 'Stop HS2' protest camp on trees in Euston Square Gardens in London - Camden. At least five activists were arrested. The protest continued as protesters remained inside a 100-foot tunnel network dug in secret under the garden. The camp has reportedly been at the site since September 2020, with activists campaigning against the construction of a high-speed railway, known as HS2. [size=no report]",0,1618491442,"GBR",1,"Extinction Rebellion","2021-01-28","Y","Y"
"1407",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1408",7590811,826,"GBR2434",2434,27,1,2021,1,"Protests","Protest with intervention","Protesters (United Kingdom)",6,"Police Forces of the United Kingdom (2010-)","",1,16,"Europe","United Kingdom","England","Greater London","Camden","London - Camden",51.529,-0.1255,1,"MyLondon; Independent (United Kingdom)","Subnational-National","On 27 January 2021, police and enforcement agents began evicting HS2 Rebellion (part of Extinction Rebellion) activists from the 'Stop HS2' protest camp on trees in Euston Square Gardens in London - Camden. Six arrests were made. The protest continued as activists remained inside a 100-foot tunnel network dug in secret under the garden. The camp has reportedly been at the site since September 2020, with activists campaigning against the construction of a high-speed railway, known as HS2. [size=no report]",0,1618491488,"GBR",1,"Extinction Rebellion","2021-01-27","Y","Y"
"1409",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1410",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1411",7583189,826,"GBR2420",2420,22,1,2021,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","North Yorkshire","Harrogate","Harrogate",53.9929,-1.5372,1,"Ripon Gazette","National","On 22 January 2021, members of Green Party and Extinction Rebellion demonstrated in front of Harrogate Civic Centre demanding local councilors to vote against expansion plans by Harrogate Spring Water. [size=no report]",0,1618491784,"GBR",1,"Green Party (United Kingdom)","2021-01-22","Y","Y"
"1412",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1413",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1415",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1416",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1417",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1418",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1419",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1420",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1421",7535293,826,"GBR2392",2392,9,1,2021,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Oxfordshire","Oxford","Oxford",51.752,-1.2578,1,"Oxford Mail","Subnational","On 9 January 2021, Extinction Rebellion activists staged a protest in Oxford in opposition to the construction of the HS2 railway. Protesters dressed as a white elephant, a referenced to the group's criticisms of the project being too costly and unnecessary. [size=no report]",0,1618492455,"GBR",1,"Extinction Rebellion","2021-01-09","Y","Y"
"1422",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1423",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1425",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1426",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1427",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1428",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1429",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1430",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1431",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1432",7472469,826,"GBR2374",2374,22,12,2020,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Dorset","West Dorset","Dorchester",50.7132,-2.4371,1,"Dorset Echo","Subnational","On 22 December 2020, Extinction Rebellion members, along with local councilors, marched from Town Pump to Dorset Council in Dorchester urging the authorities to rethink plans to build 4000 new homes in North Dorchester and Portland Incinerator. [size=no report]",0,1618493167,"GBR",1,"Extinction Rebellion","2020-12-22","Y","Y"
"1433",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1434",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1435",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1436",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1437",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1438",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1439",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1440",7495051,826,"GBR2360",2360,16,12,2020,1,"Protests","Protest with intervention","Protesters (United Kingdom)",6,"Police Forces of the United Kingdom (2010-)","",1,16,"Europe","United Kingdom","England","Greater London","Westminster","London - Westminster",51.4973,-0.1372,1,"Twitter","New media","On 16 December 2020, Extinction Rebellion activists protested outside the UK Supreme Court in London - Westminster against the decision of the court to allow the construction of additional runways at Heathrow Airport which protesters say is 'incompatible' with the Paris Climate Agreement. Protesters were detained by police. [size=no report]",0,1618493420,"GBR",1,"Extinction Rebellion","2020-12-16","Y","Y"
"1441",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1442",7489955,826,"GBR2352",2352,14,12,2020,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Oxfordshire","Oxford","Oxford",51.752,-1.2578,1,"Oxford Mail","Subnational","On 14 December 2020, members of Extinction Rebellion staged a protest outside BBC regional headquarters in Oxford criticising some of the BBC's coverage of climate change. Protesters displayed banners that read 'stop denying the earth is dying' and 'tell the truth about climate emergency'. [size=no report]",0,1618493508,"GBR",1,"Extinction Rebellion","2020-12-14","Y","Y"
"1443",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1446",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
